GeneID	SRR10416714	SRR10416715	SRR10416716	SRR10416711	SRR10416712	SRR10416713
57822	-1.07141840751116	-1.10212410129544	-0.894720022814466	1.91646578088093	1.99462599592171	1.8839249664002
90529	3.53942087417932	3.51858699601816	3.64336524668734	3.82978362835422	3.78695005501791	3.77201951837098
57185	6.39792508502864	6.3315173992296	6.37456970803566	6.44767723191166	6.43751491612362	6.40035682761652
11123	4.55782458620959	4.63912017152944	4.74292608163173	3.16593224292675	3.47988460316151	3.41431115459997
100506985	1.57767517367481	1.80737517838491	1.92244409858411	-0.206877451632792	0.420941584445777	0.482004522353997
10250	7.89536706964916	7.8222127104656	7.87243721632304	7.69823747074646	7.63194758140722	7.72439688727549
25932	8.26476716535939	8.29490231350974	8.38047124836078	5.57760832454765	5.52297167951673	5.77321245817404
25949	5.72567989783616	5.70669731814414	5.98416352478843	5.4940227431982	5.54920522157204	5.4380317359284
57035	5.79251146659261	5.75040251564717	5.92654490416068	5.14095790834949	4.94635287948428	5.15865512614732
6007	0.522154601904708	0.194171959725385	0.522299533329225	-2.00321826671452	-1.25725365220216	-0.959209550169826
23585	5.93372181131288	5.92329546652529	6.00240475578522	5.1099960461651	5.29251598819399	5.15508700473935
55219	5.41182825002485	5.44820156441755	5.4359244625998	5.24688685413092	5.18862831330231	5.1886330576083
26119	7.11925519223334	7.16636668060264	7.08985708672874	6.6706251766965	6.6688255442821	6.64828531778009
57190	7.22818109998942	7.20317889756315	7.17366080969966	6.84942241365962	6.75638730126091	6.64828531778009
56181	4.57292432270487	4.48206759965404	4.60096954695052	3.22151816805605	3.08928290159217	3.10228669543969
646471	2.13053300411639	1.76254402241487	2.37426110662464	0.285654706299512	0.993344377521314	1.01029568435442
79000	4.5502150368264	4.40394341718442	4.32586300893689	4.67497529386746	4.80703705716723	4.64382110959013
164091	5.36380021931068	5.34301384655536	5.32211211298568	4.86367627641508	4.95172666712152	4.79820057296119
3925	8.1114616666996	8.10968855681324	8.15019750147648	7.39891220364757	7.3648855553255	7.435469229738
5051	4.31900958958201	4.29009712815747	4.37623071237939	3.90810138382545	3.86497203253923	3.85353443944893
149420	4.47986023838185	4.5071963383311	4.58801990258145	3.62859253247635	3.68738796355541	3.6856215782461
51042	4.13031310954355	4.39417976708072	3.94558648414559	4.99108752001803	4.81884784614189	4.64382110959013
